transaction_id,customer_id,product_id,merchant_name,transaction_description,transaction_amount,type_deposit_withdrawal,transaction_date,channel
10027,234,3365,National Bank,fixed deposit Deposit,15838,D,9/5/2016 0:00,Branch
2442,935,1534,National Bank,home insurance Deposit,9770,D,9/5/2016 0:00,Phone Banking
1039,176,4742,National Bank,life insurance Deposit,19108,D,9/5/2016 0:00,Branch
1201,169,4340,National Bank,life insurance Deposit,12981,D,9/4/2016 0:00,Branch
3889,344,3613,Bubblemix,mutual funds Withdrawal,1469,W,9/4/2016 0:00,Branch
4854,268,1232,Brainverse,credit card Withdrawal,20178,W,9/4/2016 0:00,Net Banking
9951,169,3315,National Bank,health insurance Deposit,13282,D,9/4/2016 0:00,Branch
1509,169,3315,National Bank,health insurance Deposit,19554,D,9/4/2016 0:00,Branch
2825,481,2269,National Bank,car loan Deposit,7334,D,9/4/2016 0:00,Phone Banking
1329,322,2952,National Bank,car loan Deposit,21491,D,9/4/2016 0:00,Phone Banking
10106,521,4699,National Bank,life insurance Deposit,22143,D,9/4/2016 0:00,Branch
1276,169,3315,National Bank,health insurance Deposit,19454,D,9/4/2016 0:00,Branch
2087,521,1396,National Bank,car loan Deposit,19379,D,9/4/2016 0:00,Phone Banking
3964,456,2074,National Bank,educational loan Deposit,6671,D,9/3/2016 0:00,Branch
2144,114,4675,National Bank,home loan Deposit,20037,D,9/3/2016 0:00,Branch
3236,585,4659,Snaptags,current account Withdrawal,1638,W,9/3/2016 0:00,Net Banking
6050,594,443,National Bank,home loan Deposit,24123,D,9/3/2016 0:00,Branch
2832,585,4308,National Bank,home insurance Deposit,24867,D,9/3/2016 0:00,Phone Banking
5205,114,4675,National Bank,home loan Deposit,7138,D,9/3/2016 0:00,Branch
765,263,3763,Dabfeed,mutual funds Withdrawal,23883,W,9/1/2016 0:00,Branch
3499,299,658,Realbuzz,Equities Withdrawal,9699,W,9/1/2016 0:00,Branch
2132,97,1083,Skimia,savings account Withdrawal,4048,W,9/1/2016 0:00,Net Banking
1066,97,757,Bubblemix,current account Withdrawal,24830,W,9/1/2016 0:00,Net Banking
250,902,161,National Bank,home insurance Deposit,4350,D,8/31/2016 0:00,Phone Banking
1956,948,1941,Innotype,Equities Withdrawal,23704,W,8/31/2016 0:00,Branch
7050,948,1941,Wikibox,Equities Withdrawal,6809,W,8/31/2016 0:00,Branch
3465,991,1721,Youspan,Equities Withdrawal,8433,W,8/31/2016 0:00,Branch
6224,991,1721,Abatz,Equities Withdrawal,18896,W,8/31/2016 0:00,Branch
5825,899,1273,National Bank,motor insurance Deposit,19226,D,8/31/2016 0:00,Branch
10828,829,1800,Tavu,mutual funds Withdrawal,16645,W,8/31/2016 0:00,Branch
79,991,1721,Browsebug,Equities Withdrawal,11900,W,8/31/2016 0:00,Branch
9985,899,1273,National Bank,motor insurance Deposit,23151,D,8/31/2016 0:00,Branch
8890,991,1721,Devbug,Equities Withdrawal,11200,W,8/31/2016 0:00,Branch
8463,902,161,National Bank,home insurance Deposit,4472,D,8/31/2016 0:00,Phone Banking
1816,544,4301,National Bank,motor insurance Deposit,12208,D,8/30/2016 0:00,Branch
3536,21,301,National Bank,motor insurance Deposit,16440,D,8/30/2016 0:00,Branch
4797,189,54,National Bank,home loan Deposit,3516,D,8/30/2016 0:00,Branch
10339,6,2850,National Bank,motor insurance Deposit,8952,D,8/30/2016 0:00,Branch
2630,75,1262,Topicshots,current account Withdrawal,4520,W,8/30/2016 0:00,Net Banking
5734,930,4944,National Bank,health insurance Deposit,8128,D,8/30/2016 0:00,Branch
2608,87,518,National Bank,health insurance Deposit,1867,D,8/30/2016 0:00,Branch
1177,208,1369,National Bank,health insurance Deposit,6792,D,8/30/2016 0:00,Branch
155,930,4944,National Bank,health insurance Deposit,12519,D,8/30/2016 0:00,Branch
8575,605,4027,National Bank,home insurance Deposit,13436,D,8/30/2016 0:00,Phone Banking
7451,866,3003,Abata,current account Withdrawal,22491,W,8/29/2016 0:00,Net Banking
7141,866,3272,National Bank,life insurance Deposit,11426,D,8/29/2016 0:00,Branch
432,356,3609,National Bank,home loan Deposit,23225,D,8/29/2016 0:00,Branch
3256,866,4472,National Bank,health insurance Deposit,16915,D,8/29/2016 0:00,Branch
3209,866,3272,National Bank,life insurance Deposit,14926,D,8/29/2016 0:00,Branch
70,579,4454,Linktype,mutual funds Withdrawal,4261,W,8/29/2016 0:00,Branch
3997,866,3867,Youfeed,Equities Withdrawal,19657,W,8/29/2016 0:00,Branch
3718,356,3609,National Bank,home loan Deposit,16955,D,8/29/2016 0:00,Branch
10990,356,3609,National Bank,home loan Deposit,5023,D,8/29/2016 0:00,Branch
2338,866,4472,National Bank,health insurance Deposit,8916,D,8/29/2016 0:00,Branch
8965,182,3096,Youspan,mutual funds Withdrawal,4288,W,8/29/2016 0:00,Branch
556,866,3003,Roodel,current account Withdrawal,17870,W,8/29/2016 0:00,Net Banking
5321,423,831,Centimia,Equities Withdrawal,16302,W,8/28/2016 0:00,Branch
9441,423,831,Zoomlounge,Equities Withdrawal,1416,W,8/28/2016 0:00,Branch
3542,122,2413,National Bank,educational loan Deposit,7786,D,8/28/2016 0:00,Branch
1864,694,2587,National Bank,home insurance Deposit,1896,D,8/28/2016 0:00,Phone Banking
5796,568,4065,Eayo,savings account Withdrawal,21704,W,8/28/2016 0:00,Net Banking
2782,301,4705,Aibox,Equities Withdrawal,5846,W,8/28/2016 0:00,Branch
140,878,525,National Bank,motor insurance Deposit,23970,D,8/28/2016 0:00,Branch
8506,108,4127,Babbleopia,mutual funds Withdrawal,16138,W,8/28/2016 0:00,Branch
1362,251,1795,Skimia,current account Withdrawal,21744,W,8/27/2016 0:00,Net Banking
2956,125,4541,Meetz,credit card Withdrawal,22171,W,8/27/2016 0:00,Net Banking
9629,193,976,National Bank,life insurance Deposit,17936,D,8/27/2016 0:00,Branch
5020,193,976,National Bank,life insurance Deposit,7125,D,8/27/2016 0:00,Branch
995,94,38,National Bank,life insurance Deposit,22358,D,8/26/2016 0:00,Branch
10038,754,3581,National Bank,health insurance Deposit,19913,D,8/26/2016 0:00,Branch
10416,754,3581,National Bank,health insurance Deposit,17816,D,8/26/2016 0:00,Branch
3446,674,3200,National Bank,home insurance Deposit,9266,D,8/26/2016 0:00,Phone Banking
10648,495,2373,National Bank,educational loan Deposit,17764,D,8/26/2016 0:00,Branch
6666,165,1124,National Bank,Personal Loan Deposit,4194,D,8/26/2016 0:00,Branch
6375,743,3587,National Bank,home insurance Deposit,6853,D,8/26/2016 0:00,Phone Banking
6081,724,1185,National Bank,home loan Deposit,13157,D,8/26/2016 0:00,Branch
2823,743,3587,National Bank,home insurance Deposit,2879,D,8/26/2016 0:00,Phone Banking
9387,165,3051,National Bank,home insurance Deposit,18392,D,8/26/2016 0:00,Phone Banking
9500,754,3581,National Bank,health insurance Deposit,20673,D,8/26/2016 0:00,Branch
4607,165,1124,National Bank,Personal Loan Deposit,21883,D,8/26/2016 0:00,Branch
8485,94,38,National Bank,life insurance Deposit,20802,D,8/26/2016 0:00,Branch
7770,944,4594,Kanoodle,current account Withdrawal,3106,W,8/25/2016 0:00,Net Banking
7170,944,4594,Vimbo,current account Withdrawal,11878,W,8/25/2016 0:00,Net Banking
2561,835,4710,National Bank,life insurance Deposit,19001,D,8/25/2016 0:00,Branch
8676,332,1578,National Bank,Personal Loan Deposit,21581,D,8/25/2016 0:00,Branch
5422,725,441,National Bank,Personal Loan Deposit,1871,D,8/25/2016 0:00,Branch
8958,944,4594,Yadel,current account Withdrawal,5795,W,8/25/2016 0:00,Net Banking
8121,672,595,National Bank,home loan Deposit,6656,D,8/24/2016 0:00,Branch
7533,672,2345,National Bank,home insurance Deposit,9237,D,8/24/2016 0:00,Phone Banking
7479,672,1816,National Bank,Personal Loan Deposit,3372,D,8/24/2016 0:00,Branch
10356,647,4856,Skiptube,savings account Withdrawal,22576,W,8/24/2016 0:00,Net Banking
3913,672,1816,National Bank,Personal Loan Deposit,7313,D,8/24/2016 0:00,Branch
6445,672,2345,National Bank,home insurance Deposit,21609,D,8/24/2016 0:00,Phone Banking
4300,672,2345,National Bank,home insurance Deposit,13953,D,8/24/2016 0:00,Phone Banking
10804,672,4547,Centimia,Equities Withdrawal,13545,W,8/24/2016 0:00,Branch
10019,672,1816,National Bank,Personal Loan Deposit,16542,D,8/24/2016 0:00,Branch
274,672,1816,National Bank,Personal Loan Deposit,16654,D,8/24/2016 0:00,Branch
9103,672,595,National Bank,home loan Deposit,11400,D,8/24/2016 0:00,Branch
8106,672,2345,National Bank,home insurance Deposit,4284,D,8/24/2016 0:00,Phone Banking
5381,672,2372,Vinder,savings account Withdrawal,4146,W,8/24/2016 0:00,Net Banking
5012,672,3972,Skyba,savings account Withdrawal,6991,W,8/24/2016 0:00,Net Banking
2003,184,329,National Bank,life insurance Deposit,3377,D,8/23/2016 0:00,Branch
3929,184,329,National Bank,life insurance Deposit,13867,D,8/23/2016 0:00,Branch
3841,184,1801,National Bank,life insurance Deposit,10039,D,8/23/2016 0:00,Branch
7670,184,1920,National Bank,home insurance Deposit,11363,D,8/23/2016 0:00,Phone Banking
8476,184,1920,National Bank,home insurance Deposit,18130,D,8/23/2016 0:00,Phone Banking
3672,593,2712,National Bank,motor insurance Deposit,23116,D,8/21/2016 0:00,Branch
898,770,1023,National Bank,fixed deposit Deposit,15507,D,8/21/2016 0:00,Branch
7160,64,2408,National Bank,home insurance Deposit,8718,D,8/21/2016 0:00,Phone Banking
7011,593,3399,National Bank,motor insurance Deposit,10851,D,8/21/2016 0:00,Branch
866,770,4667,Talane,credit card Withdrawal,1589,W,8/21/2016 0:00,Net Banking
868,770,3603,National Bank,car loan Deposit,16495,D,8/21/2016 0:00,Phone Banking
6567,770,4557,National Bank,car loan Deposit,7027,D,8/21/2016 0:00,Phone Banking
6430,770,4557,National Bank,car loan Deposit,12933,D,8/21/2016 0:00,Phone Banking
6071,770,1145,National Bank,educational loan Deposit,11776,D,8/21/2016 0:00,Branch
10960,770,3271,National Bank,fixed deposit Deposit,2457,D,8/21/2016 0:00,Branch
5723,219,1460,National Bank,Personal Loan Deposit,2837,D,8/21/2016 0:00,Branch
10932,365,1260,Meeveo,current account Withdrawal,21779,W,8/21/2016 0:00,Net Banking
8317,770,1145,National Bank,educational loan Deposit,9512,D,8/21/2016 0:00,Branch
5377,770,2447,Blogspan,current account Withdrawal,23445,W,8/21/2016 0:00,Net Banking
4931,770,4147,National Bank,fixed deposit Deposit,20159,D,8/21/2016 0:00,Branch
8043,822,1773,National Bank,car loan Deposit,12116,D,8/21/2016 0:00,Phone Banking
4763,770,4147,National Bank,fixed deposit Deposit,11232,D,8/21/2016 0:00,Branch
5045,593,2712,National Bank,motor insurance Deposit,14261,D,8/21/2016 0:00,Branch
9273,453,1094,Viva,savings account Withdrawal,23845,W,8/21/2016 0:00,Net Banking
8572,770,3271,National Bank,fixed deposit Deposit,7450,D,8/21/2016 0:00,Branch
461,904,293,Brainsphere,credit card Withdrawal,23673,W,8/21/2016 0:00,Net Banking
4161,770,2691,Rhyloo,credit card Withdrawal,18475,W,8/21/2016 0:00,Net Banking
10840,631,2797,National Bank,motor insurance Deposit,14843,D,8/20/2016 0:00,Branch
3253,937,2222,National Bank,health insurance Deposit,14464,D,8/20/2016 0:00,Branch
3000,347,4125,Photospace,Equities Withdrawal,7848,W,8/20/2016 0:00,Branch
2741,937,2222,National Bank,health insurance Deposit,23939,D,8/20/2016 0:00,Branch
10186,893,4709,National Bank,motor insurance Deposit,14424,D,8/20/2016 0:00,Branch
8054,136,582,Avamm,savings account Withdrawal,1352,W,8/20/2016 0:00,Net Banking
4592,391,3820,National Bank,health insurance Deposit,2013,D,8/20/2016 0:00,Branch
7369,181,2574,National Bank,Personal Loan Deposit,23233,D,8/19/2016 0:00,Branch
3389,786,4972,Oyondu,savings account Withdrawal,7462,W,8/19/2016 0:00,Net Banking
6719,219,1460,National Bank,Personal Loan Deposit,16308,D,8/19/2016 0:00,Branch
808,181,2574,National Bank,Personal Loan Deposit,19216,D,8/19/2016 0:00,Branch
2813,385,3483,National Bank,car loan Deposit,16672,D,8/19/2016 0:00,Phone Banking
10915,181,2574,National Bank,Personal Loan Deposit,19557,D,8/19/2016 0:00,Branch
2297,673,3570,Yamia,current account Withdrawal,9078,W,8/19/2016 0:00,Net Banking
7291,292,1426,National Bank,motor insurance Deposit,24025,D,8/18/2016 0:00,Branch
844,836,2160,Fatz,Equities Withdrawal,13770,W,8/18/2016 0:00,Branch
3304,836,2160,Snaptags,Equities Withdrawal,9497,W,8/18/2016 0:00,Branch
160,836,4723,InnoZ,current account Withdrawal,6403,W,8/18/2016 0:00,Net Banking
1557,626,2519,Divanoodle,mutual funds Withdrawal,22375,W,8/18/2016 0:00,Branch
6133,836,1627,National Bank,motor insurance Deposit,20331,D,8/18/2016 0:00,Branch
8808,720,4762,National Bank,home loan Deposit,4358,D,8/18/2016 0:00,Branch
661,626,2519,Wikizz,mutual funds Withdrawal,19587,W,8/18/2016 0:00,Branch
4502,626,3326,Brainbox,Equities Withdrawal,6218,W,8/18/2016 0:00,Branch
1952,836,4723,Fiveclub,current account Withdrawal,17093,W,8/18/2016 0:00,Net Banking
251,48,3643,National Bank,motor insurance Deposit,2220,D,8/17/2016 0:00,Branch
7933,48,1954,National Bank,health insurance Deposit,13739,D,8/17/2016 0:00,Branch
4473,48,580,National Bank,home insurance Deposit,16072,D,8/17/2016 0:00,Phone Banking
7383,48,948,Kayveo,savings account Withdrawal,23935,W,8/17/2016 0:00,Net Banking
1745,742,3327,National Bank,home loan Deposit,18996,D,8/17/2016 0:00,Branch
3416,35,754,National Bank,Personal Loan Deposit,24398,D,8/17/2016 0:00,Branch
6395,447,1403,National Bank,life insurance Deposit,1260,D,8/17/2016 0:00,Branch
6077,742,3263,National Bank,home loan Deposit,1485,D,8/17/2016 0:00,Branch
2852,995,3848,Chatterbridge,mutual funds Withdrawal,10865,W,8/17/2016 0:00,Branch
5599,242,4387,Browsecat,mutual funds Withdrawal,22072,W,8/17/2016 0:00,Branch
8051,48,580,National Bank,home insurance Deposit,7303,D,8/17/2016 0:00,Phone Banking
10490,742,3327,National Bank,home loan Deposit,3217,D,8/17/2016 0:00,Branch
7897,742,3722,National Bank,fixed deposit Deposit,18995,D,8/17/2016 0:00,Branch
4589,48,3643,National Bank,motor insurance Deposit,2285,D,8/17/2016 0:00,Branch
6922,742,3263,National Bank,home loan Deposit,11656,D,8/17/2016 0:00,Branch
1076,48,580,National Bank,home insurance Deposit,5527,D,8/17/2016 0:00,Phone Banking
2475,995,3848,Twimbo,mutual funds Withdrawal,11799,W,8/17/2016 0:00,Branch
8387,742,3722,National Bank,fixed deposit Deposit,13204,D,8/17/2016 0:00,Branch
9592,48,948,Yambee,savings account Withdrawal,21944,W,8/17/2016 0:00,Net Banking
7095,890,4349,National Bank,motor insurance Deposit,15839,D,8/16/2016 0:00,Branch
3188,798,474,National Bank,health insurance Deposit,14284,D,8/16/2016 0:00,Branch
9657,251,3824,Zooxo,current account Withdrawal,6210,W,8/16/2016 0:00,Net Banking
9660,996,1638,National Bank,Personal Loan Deposit,24213,D,8/16/2016 0:00,Branch
8185,629,4312,National Bank,home loan Deposit,13839,D,8/15/2016 0:00,Branch
4009,936,1631,National Bank,health insurance Deposit,13853,D,8/15/2016 0:00,Branch
6923,673,705,Jabbercube,Equities Withdrawal,5204,W,8/15/2016 0:00,Branch
4657,332,1578,National Bank,Personal Loan Deposit,19688,D,8/15/2016 0:00,Branch
5089,834,1069,Skyba,current account Withdrawal,14671,W,8/15/2016 0:00,Net Banking
9571,632,4294,Devpoint,credit card Withdrawal,7208,W,8/15/2016 0:00,Net Banking
336,655,4501,Roodel,current account Withdrawal,9519,W,8/15/2016 0:00,Net Banking
69,673,705,Vinder,Equities Withdrawal,6765,W,8/15/2016 0:00,Branch
4263,559,2969,Avamm,mutual funds Withdrawal,2180,W,8/15/2016 0:00,Branch
2411,808,2613,Tagtune,mutual funds Withdrawal,7786,W,8/14/2016 0:00,Branch
10857,300,908,National Bank,Personal Loan Deposit,10626,D,8/14/2016 0:00,Branch
8653,808,3158,National Bank,educational loan Deposit,9098,D,8/14/2016 0:00,Branch
3327,205,1326,Edgetag,Equities Withdrawal,20062,W,8/14/2016 0:00,Branch
6563,803,2840,Gabvine,credit card Withdrawal,14021,W,8/14/2016 0:00,Net Banking
2994,808,2814,Jaloo,current account Withdrawal,23136,W,8/14/2016 0:00,Net Banking
4848,121,1400,National Bank,home insurance Deposit,5696,D,8/12/2016 0:00,Phone Banking
7450,658,1223,National Bank,educational loan Deposit,12386,D,8/12/2016 0:00,Branch
4528,466,63,Aivee,credit card Withdrawal,17552,W,8/12/2016 0:00,Net Banking
677,562,203,National Bank,home loan Deposit,5280,D,8/12/2016 0:00,Branch
6831,466,3067,National Bank,life insurance Deposit,23110,D,8/12/2016 0:00,Branch
3221,562,203,National Bank,home loan Deposit,1511,D,8/12/2016 0:00,Branch
2966,524,2052,National Bank,Personal Loan Deposit,19299,D,8/12/2016 0:00,Branch
2938,22,4636,National Bank,Personal Loan Deposit,16555,D,8/12/2016 0:00,Branch
2902,837,3627,National Bank,motor insurance Deposit,13726,D,8/12/2016 0:00,Branch
3555,708,1525,National Bank,motor insurance Deposit,12155,D,8/12/2016 0:00,Branch
10315,107,178,Browsebug,savings account Withdrawal,10620,W,8/12/2016 0:00,Net Banking
9673,466,3863,National Bank,life insurance Deposit,18969,D,8/12/2016 0:00,Branch
2389,466,741,Tagtune,savings account Withdrawal,17937,W,8/12/2016 0:00,Net Banking
9496,466,63,Eimbee,credit card Withdrawal,16326,W,8/12/2016 0:00,Net Banking
4571,22,4636,National Bank,Personal Loan Deposit,2374,D,8/12/2016 0:00,Branch
9122,466,63,Roomm,credit card Withdrawal,5203,W,8/12/2016 0:00,Net Banking
4326,524,2052,National Bank,Personal Loan Deposit,17602,D,8/12/2016 0:00,Branch
8287,466,3067,National Bank,life insurance Deposit,9819,D,8/12/2016 0:00,Branch
7008,591,3345,National Bank,home insurance Deposit,19485,D,8/11/2016 0:00,Phone Banking
2797,612,1683,National Bank,motor insurance Deposit,15549,D,8/11/2016 0:00,Branch
10533,704,4002,Quatz,mutual funds Withdrawal,1324,W,8/11/2016 0:00,Branch
5040,851,3503,National Bank,home insurance Deposit,17413,D,8/11/2016 0:00,Phone Banking
9443,383,4136,Twimbo,credit card Withdrawal,4686,W,8/11/2016 0:00,Net Banking
8798,591,3345,National Bank,home insurance Deposit,4449,D,8/11/2016 0:00,Phone Banking
8521,416,1901,National Bank,health insurance Deposit,2821,D,8/11/2016 0:00,Branch
2100,591,3345,National Bank,home insurance Deposit,13845,D,8/11/2016 0:00,Phone Banking
7440,661,4600,National Bank,home insurance Deposit,16225,D,8/10/2016 0:00,Phone Banking
8102,963,2343,Rhyzio,Equities Withdrawal,20752,W,8/10/2016 0:00,Branch
9689,664,3126,National Bank,life insurance Deposit,18932,D,8/10/2016 0:00,Branch
9607,863,3445,National Bank,educational loan Deposit,2393,D,8/10/2016 0:00,Branch
8499,683,1799,National Bank,home insurance Deposit,22549,D,8/10/2016 0:00,Phone Banking
1978,6,4555,Voonyx,current account Withdrawal,12871,W,8/9/2016 0:00,Net Banking
3804,383,3024,National Bank,motor insurance Deposit,14961,D,8/9/2016 0:00,Branch
6916,469,4790,Leexo,credit card Withdrawal,2303,W,8/9/2016 0:00,Net Banking
1662,832,1522,National Bank,Personal Loan Deposit,11763,D,8/9/2016 0:00,Branch
2830,246,4213,National Bank,fixed deposit Deposit,12111,D,8/9/2016 0:00,Branch
4810,175,4339,National Bank,life insurance Deposit,2980,D,8/9/2016 0:00,Branch
9061,9,517,National Bank,home loan Deposit,14610,D,8/9/2016 0:00,Branch
8522,246,4213,National Bank,fixed deposit Deposit,4095,D,8/9/2016 0:00,Branch
3599,515,3062,National Bank,Personal Loan Deposit,23129,D,8/8/2016 0:00,Branch
2505,588,3802,National Bank,car loan Deposit,14337,D,8/8/2016 0:00,Phone Banking
1642,894,3250,National Bank,fixed deposit Deposit,3391,D,8/8/2016 0:00,Branch
10337,454,2261,National Bank,home loan Deposit,9174,D,8/8/2016 0:00,Branch
9529,515,3062,National Bank,Personal Loan Deposit,9480,D,8/8/2016 0:00,Branch
2806,78,933,National Bank,life insurance Deposit,16132,D,8/8/2016 0:00,Branch
1360,92,745,Twitterbridge,credit card Withdrawal,9739,W,8/8/2016 0:00,Net Banking
10217,454,2261,National Bank,home loan Deposit,10692,D,8/8/2016 0:00,Branch
2587,588,3802,National Bank,car loan Deposit,20189,D,8/8/2016 0:00,Phone Banking
8113,31,2470,National Bank,health insurance Deposit,12955,D,8/7/2016 0:00,Branch
2609,33,2433,Viva,current account Withdrawal,10675,W,8/7/2016 0:00,Net Banking
8876,279,2643,National Bank,motor insurance Deposit,2978,D,8/7/2016 0:00,Branch
5168,33,1776,Camido,mutual funds Withdrawal,5031,W,8/7/2016 0:00,Branch
8947,769,2616,Jabbertype,credit card Withdrawal,20759,W,8/7/2016 0:00,Net Banking
822,33,1776,Katz,mutual funds Withdrawal,7111,W,8/7/2016 0:00,Branch
9773,137,4711,Feedmix,current account Withdrawal,8848,W,8/7/2016 0:00,Net Banking
6164,32,3335,National Bank,car loan Deposit,19971,D,8/7/2016 0:00,Phone Banking
5861,33,4754,National Bank,Personal Loan Deposit,7430,D,8/7/2016 0:00,Branch
5727,31,2470,National Bank,health insurance Deposit,1514,D,8/7/2016 0:00,Branch
5523,122,2596,National Bank,home insurance Deposit,11334,D,8/7/2016 0:00,Phone Banking
10254,833,4808,National Bank,Personal Loan Deposit,20769,D,8/7/2016 0:00,Branch
1224,114,2450,Skimia,Equities Withdrawal,4344,W,8/7/2016 0:00,Branch
4060,3,3196,Devshare,mutual funds Withdrawal,8369,W,8/6/2016 0:00,Branch
3592,631,758,National Bank,life insurance Deposit,13784,D,8/6/2016 0:00,Branch
6420,166,1786,Brainbox,credit card Withdrawal,11124,W,8/6/2016 0:00,Net Banking
5932,13,3381,National Bank,home loan Deposit,15247,D,8/6/2016 0:00,Branch
10435,717,1738,National Bank,car loan Deposit,20344,D,8/6/2016 0:00,Phone Banking
2402,3,3940,National Bank,life insurance Deposit,13921,D,8/6/2016 0:00,Branch
4844,142,3976,National Bank,life insurance Deposit,4775,D,8/6/2016 0:00,Branch
4606,3,3334,National Bank,motor insurance Deposit,9396,D,8/6/2016 0:00,Branch
5351,507,3521,National Bank,educational loan Deposit,23970,D,8/5/2016 0:00,Branch
7490,104,3201,National Bank,fixed deposit Deposit,12633,D,8/5/2016 0:00,Branch
7180,193,1150,National Bank,fixed deposit Deposit,24195,D,8/5/2016 0:00,Branch
6952,805,494,Muxo,current account Withdrawal,18115,W,8/5/2016 0:00,Net Banking
862,104,4028,National Bank,Personal Loan Deposit,16960,D,8/5/2016 0:00,Branch
6295,104,58,National Bank,motor insurance Deposit,10161,D,8/5/2016 0:00,Branch
382,805,891,Avamm,savings account Withdrawal,2463,W,8/5/2016 0:00,Net Banking
5928,805,891,Mydeo,savings account Withdrawal,19650,W,8/5/2016 0:00,Net Banking
5746,104,1749,National Bank,health insurance Deposit,5699,D,8/5/2016 0:00,Branch
5707,104,4028,National Bank,Personal Loan Deposit,6109,D,8/5/2016 0:00,Branch
10936,104,4604,National Bank,Personal Loan Deposit,17257,D,8/5/2016 0:00,Branch
4400,193,1150,National Bank,fixed deposit Deposit,18588,D,8/5/2016 0:00,Branch
2544,104,3201,National Bank,fixed deposit Deposit,7238,D,8/5/2016 0:00,Branch
9498,104,1749,National Bank,health insurance Deposit,23726,D,8/5/2016 0:00,Branch
9600,497,2818,National Bank,home loan Deposit,11309,D,8/2/2016 0:00,Branch
9099,716,972,Zoovu,savings account Withdrawal,15626,W,8/2/2016 0:00,Net Banking
4073,127,1625,National Bank,car loan Deposit,20119,D,8/1/2016 0:00,Phone Banking
3807,12,3016,National Bank,car loan Deposit,18282,D,8/1/2016 0:00,Phone Banking
7277,817,257,Ailane,savings account Withdrawal,1426,W,8/1/2016 0:00,Net Banking
6948,179,3617,Meejo,current account Withdrawal,19083,W,8/1/2016 0:00,Net Banking
6818,753,2761,National Bank,home insurance Deposit,7158,D,8/1/2016 0:00,Phone Banking
1671,586,1302,Thoughtblab,savings account Withdrawal,19763,W,8/1/2016 0:00,Net Banking
1556,678,60,National Bank,educational loan Deposit,23213,D,8/1/2016 0:00,Branch
6682,12,3016,National Bank,car loan Deposit,8795,D,8/1/2016 0:00,Phone Banking
3042,810,2956,Flashdog,Equities Withdrawal,7579,W,8/1/2016 0:00,Branch
5473,127,1625,National Bank,car loan Deposit,11306,D,8/1/2016 0:00,Phone Banking
10740,127,1625,National Bank,car loan Deposit,9008,D,8/1/2016 0:00,Phone Banking
10595,179,3617,Wikibox,current account Withdrawal,18819,W,8/1/2016 0:00,Net Banking
2604,825,195,National Bank,home loan Deposit,9989,D,8/1/2016 0:00,Branch
10333,127,1625,National Bank,car loan Deposit,22545,D,8/1/2016 0:00,Phone Banking
2466,331,466,National Bank,health insurance Deposit,21751,D,8/1/2016 0:00,Branch
10792,678,4365,National Bank,fixed deposit Deposit,20198,D,8/1/2016 0:00,Branch
9052,333,4496,National Bank,home loan Deposit,20178,D,8/1/2016 0:00,Branch
8551,678,4365,National Bank,fixed deposit Deposit,3785,D,8/1/2016 0:00,Branch
4314,678,69,Meejo,current account Withdrawal,3482,W,8/1/2016 0:00,Net Banking
2380,563,3110,Eazzy,mutual funds Withdrawal,16076,W,8/1/2016 0:00,Branch
1047,678,69,Skipfire,current account Withdrawal,7959,W,8/1/2016 0:00,Net Banking
10669,419,221,Jaxspan,savings account Withdrawal,4403,W,7/31/2016 0:00,Net Banking
2177,715,315,National Bank,health insurance Deposit,12437,D,7/31/2016 0:00,Branch
8104,83,4180,Brainbox,mutual funds Withdrawal,21649,W,7/30/2016 0:00,Branch
3846,83,3154,Podcat,current account Withdrawal,9024,W,7/30/2016 0:00,Net Banking
7611,83,4135,National Bank,life insurance Deposit,10957,D,7/30/2016 0:00,Branch
1873,65,4170,Zoomcast,mutual funds Withdrawal,16697,W,7/30/2016 0:00,Branch
56,317,216,Nlounge,savings account Withdrawal,4192,W,7/30/2016 0:00,Net Banking
3471,641,4771,National Bank,educational loan Deposit,12504,D,7/30/2016 0:00,Branch
3355,648,1259,National Bank,life insurance Deposit,21028,D,7/30/2016 0:00,Branch
6600,463,2036,National Bank,motor insurance Deposit,23979,D,7/30/2016 0:00,Branch
10320,562,1028,National Bank,Personal Loan Deposit,1063,D,7/30/2016 0:00,Branch
2423,83,1560,National Bank,car loan Deposit,22519,D,7/30/2016 0:00,Phone Banking
5084,648,1259,National Bank,life insurance Deposit,19812,D,7/30/2016 0:00,Branch
10312,641,4771,National Bank,educational loan Deposit,17166,D,7/30/2016 0:00,Branch
7754,440,1462,Twimm,Equities Withdrawal,8994,W,7/30/2016 0:00,Branch
4372,83,3154,Voolia,current account Withdrawal,21548,W,7/30/2016 0:00,Net Banking
973,907,2218,National Bank,fixed deposit Deposit,10771,D,7/29/2016 0:00,Branch
7427,263,2889,National Bank,Personal Loan Deposit,22373,D,7/29/2016 0:00,Branch
1794,796,3657,National Bank,fixed deposit Deposit,5918,D,7/29/2016 0:00,Branch
6889,907,2218,National Bank,fixed deposit Deposit,10979,D,7/29/2016 0:00,Branch
6580,263,2889,National Bank,Personal Loan Deposit,10729,D,7/29/2016 0:00,Branch
3134,263,2889,National Bank,Personal Loan Deposit,19553,D,7/29/2016 0:00,Branch
5420,263,2889,National Bank,Personal Loan Deposit,24238,D,7/29/2016 0:00,Branch
10402,241,104,National Bank,car loan Deposit,3393,D,7/29/2016 0:00,Phone Banking
